2026-02-14 06:09:36,491 | INFO | Batch135|Loss:0.267416|Epoch:1/20
2026-02-14 06:09:36,630 | INFO | Batch136|Loss:0.293476|Epoch:1/20
2026-02-14 06:09:36,768 | INFO | Batch137|Loss:0.236263|Epoch:1/20
2026-02-14 06:09:36,906 | INFO | Batch138|Loss:0.294649|Epoch:1/20
2026-02-14 06:09:37,049 | INFO | Batch139|Loss:0.334106|Epoch:1/20
2026-02-14 06:09:37,190 | INFO | Batch140|Loss:0.281722|Epoch:1/20
2026-02-14 06:09:37,352 | INFO | Batch141|Loss:0.441104|Epoch:1/20
2026-02-14 06:09:37,492 | INFO | Batch142|Loss:0.220280|Epoch:1/20
2026-02-14 06:09:37,627 | INFO | Batch143|Loss:0.280460|Epoch:1/20
2026-02-14 06:09:37,766 | INFO | Batch144|Loss:0.186267|Epoch:1/20
2026-02-14 06:09:37,922 | INFO | Batch145|Loss:0.282543|Epoch:1/20
2026-02-14 06:09:38,061 | INFO | Batch146|Loss:0.237613|Epoch:1/20
2026-02-14 06:09:38,203 | INFO | Batch147|Loss:0.277915|Epoch:1/20
2026-02-14 06:09:38,341 | INFO | Batch148|Loss:0.175164|Epoch:1/20
2026-02-14 06:09:38,492 | INFO | Batch149|Loss:0.188612|Epoch:1/20
2026-02-14 06:09:38,630 | INFO | Batch150|Loss:0.203070|Epoch:1/20
2026-02-14 06:09:38,768 | INFO | Batch151|Loss:0.177398|Epoch:1/20
2026-02-14 06:09:38,905 | INFO | Batch152|Loss:0.238579|Epoch:1/20
2026-02-14 06:09:39,048 | INFO | Batch153|Loss:0.231126|Epoch:1/20
2026-02-14 06:09:39,189 | INFO | Batch154|Loss:0.229184|Epoch:1/20
2026-02-14 06:09:39,327 | INFO | Batch155|Loss:0.213634|Epoch:1/20
2026-02-14 06:09:39,464 | INFO | Batch156|Loss:0.181777|Epoch:1/20
2026-02-14 06:09:39,601 | INFO | Batch157|Loss:0.216463|Epoch:1/20
2026-02-14 06:09:39,740 | INFO | Batch158|Loss:0.169982|Epoch:1/20
2026-02-14 06:09:39,878 | INFO | Batch159|Loss:0.318261|Epoch:1/20
2026-02-14 06:09:40,015 | INFO | Batch160|Loss:0.356781|Epoch:1/20
2026-02-14 06:09:40,152 | INFO | Batch161|Loss:0.187396|Epoch:1/20
2026-02-14 06:09:40,290 | INFO | Batch162|Loss:0.231972|Epoch:1/20
2026-02-14 06:09:40,430 | INFO | Batch163|Loss:0.309971|Epoch:1/20
2026-02-14 06:09:40,567 | INFO | Batch164|Loss:0.187524|Epoch:1/20
2026-02-14 06:09:40,704 | INFO | Batch165|Loss:0.211712|Epoch:1/20
2026-02-14 06:09:40,841 | INFO | Batch166|Loss:0.245498|Epoch:1/20
2026-02-14 06:09:40,980 | INFO | Batch167|Loss:0.309375|Epoch:1/20
2026-02-14 06:09:41,123 | INFO | Batch168|Loss:0.271048|Epoch:1/20
2026-02-14 06:09:41,264 | INFO | Batch169|Loss:0.179633|Epoch:1/20
2026-02-14 06:09:41,404 | INFO | Batch170|Loss:0.260671|Epoch:1/20
2026-02-14 06:09:41,548 | INFO | Batch171|Loss:0.322822|Epoch:1/20
2026-02-14 06:09:41,686 | INFO | Batch172|Loss:0.197010|Epoch:1/20
2026-02-14 06:09:41,824 | INFO | Batch173|Loss:0.189400|Epoch:1/20
2026-02-14 06:09:41,962 | INFO | Batch174|Loss:0.184190|Epoch:1/20
2026-02-14 06:09:42,102 | INFO | Batch175|Loss:0.154903|Epoch:1/20
